"","ANO_BO","month","day_of_week","Period2","case_count","y","year","mes","dia","predict"
"2184",2020,"mar","sábado","night_pm",92,4.52178857704904,4,3,7,4.64096360365981
"2185",2020,"abr","domingo","night_am",20,2.99573227355399,4,4,1,3.14892746906224
"2186",2020,"abr","domingo","pre_morning",6,1.79175946922805,4,4,1,2.69574451613139
"2187",2020,"abr","domingo","morning",4,1.38629436111989,4,4,1,2.88992937115333
"2188",2020,"abr","domingo","day_am",13,2.56494935746154,4,4,1,3.5673646574313
"2189",2020,"abr","domingo","day_pm",35,3.55534806148941,4,4,1,3.66833501042889
"2190",2020,"abr","domingo","pre_night",17,2.83321334405622,4,4,1,3.01214847179089
"2191",2020,"abr","domingo","night",28,3.3322045101752,4,4,1,3.54531050790541
"2192",2020,"abr","domingo","night_pm",61,4.11087386417331,4,4,1,4.48132598924487
"2193",2020,"abr","segunda","night_am",4,1.38629436111989,4,4,2,3.17638293954785
"2194",2020,"abr","segunda","pre_morning",7,1.94591014905531,4,4,2,2.72319998661701
"2195",2020,"abr","segunda","morning",4,1.38629436111989,4,4,2,2.91738484163894
"2196",2020,"abr","segunda","day_am",14,2.63905732961526,4,4,2,3.59482012791691
"2197",2020,"abr","segunda","day_pm",18,2.89037175789616,4,4,2,3.6957904809145
"2198",2020,"abr","segunda","pre_night",9,2.19722457733622,4,4,2,3.0396039422765
"2199",2020,"abr","segunda","night",23,3.13549421592915,4,4,2,3.57276597839102
"2200",2020,"abr","segunda","night_pm",68,4.21950770517611,4,4,2,4.50878145973048
"2201",2020,"abr","terça","night_am",8,2.07944154167984,4,4,3,3.20383841003346
"2202",2020,"abr","terça","pre_morning",4,1.38629436111989,4,4,3,2.75065545710262
"2203",2020,"abr","terça","morning",11,2.39789527279837,4,4,3,2.94484031212455
"2204",2020,"abr","terça","day_am",25,3.2188758248682,4,4,3,3.62227559840252
"2205",2020,"abr","terça","day_pm",28,3.3322045101752,4,4,3,3.72324595140011
"2206",2020,"abr","terça","pre_night",17,2.83321334405622,4,4,3,3.06705941276211
"2207",2020,"abr","terça","night",22,3.09104245335832,4,4,3,3.60022144887663
"2208",2020,"abr","terça","night_pm",43,3.76120011569356,4,4,3,4.5362369302161
"2209",2020,"abr","quarta","night_am",10,2.30258509299405,4,4,4,3.23129388051907
"2210",2020,"abr","quarta","pre_morning",13,2.56494935746154,4,4,4,2.77811092758823
"2211",2020,"abr","quarta","morning",30,3.40119738166216,4,4,4,2.97229578261016
"2212",2020,"abr","quarta","day_am",47,3.85014760171006,4,4,4,3.64973106888813
"2213",2020,"abr","quarta","day_pm",40,3.68887945411394,4,4,4,3.75070142188572
"2214",2020,"abr","quarta","pre_night",12,2.484906649788,4,4,4,3.09451488324772
"2215",2020,"abr","quarta","night",35,3.55534806148941,4,4,4,3.62767691936225
"2216",2020,"abr","quarta","night_pm",61,4.11087386417331,4,4,4,4.56369240070171
"2217",2020,"abr","quinta","night_am",12,2.484906649788,4,4,5,3.25874935100468
"2218",2020,"abr","quinta","pre_morning",8,2.07944154167984,4,4,5,2.80556639807384
"2219",2020,"abr","quinta","morning",9,2.19722457733622,4,4,5,2.99975125309578
"2220",2020,"abr","quinta","day_am",29,3.36729582998647,4,4,5,3.67718653937375
"2221",2020,"abr","quinta","day_pm",28,3.3322045101752,4,4,5,3.77815689237134
"2222",2020,"abr","quinta","pre_night",18,2.89037175789616,4,4,5,3.12197035373333
"2223",2020,"abr","quinta","night",34,3.52636052461616,4,4,5,3.65513238984786
"2224",2020,"abr","quinta","night_pm",70,4.24849524204936,4,4,5,4.59114787118732
"2225",2020,"abr","sexta","night_am",10,2.30258509299405,4,4,6,3.28620482149029
"2226",2020,"abr","sexta","pre_morning",1,0,4,4,6,2.83302186855945
"2227",2020,"abr","sexta","morning",10,2.30258509299405,4,4,6,3.02720672358139
"2228",2020,"abr","sexta","day_am",26,3.25809653802148,4,4,6,3.70464200985936
"2229",2020,"abr","sexta","day_pm",32,3.46573590279973,4,4,6,3.80561236285695
"2230",2020,"abr","sexta","pre_night",18,2.89037175789616,4,4,6,3.14942582421895
"2231",2020,"abr","sexta","night",17,2.83321334405622,4,4,6,3.68258786033347
"2232",2020,"abr","sexta","night_pm",36,3.58351893845611,4,4,6,4.61860334167293
"2233",2020,"abr","sábado","night_am",14,2.63905732961526,4,4,7,3.31366029197591
"2234",2020,"abr","sábado","pre_morning",4,1.38629436111989,4,4,7,2.86047733904506
"2235",2020,"abr","sábado","morning",11,2.39789527279837,4,4,7,3.054662194067
"2236",2020,"abr","sábado","day_am",14,2.63905732961526,4,4,7,3.73209748034497
"2237",2020,"abr","sábado","day_pm",31,3.43398720448515,4,4,7,3.83306783334256
"2238",2020,"abr","sábado","pre_night",15,2.70805020110221,4,4,7,3.17688129470456
"2239",2020,"abr","sábado","night",23,3.13549421592915,4,4,7,3.71004333081908
"2240",2020,"abr","sábado","night_pm",68,4.21950770517611,4,4,7,4.64605881215854
"2241",2020,"mai","domingo","night_am",17,2.83321334405622,4,5,1,3.15402267756097
"2242",2020,"mai","domingo","pre_morning",5,1.6094379124341,4,5,1,2.70083972463013
"2243",2020,"mai","domingo","morning",4,1.38629436111989,4,5,1,2.89502457965206
"2244",2020,"mai","domingo","day_am",11,2.39789527279837,4,5,1,3.57245986593003
"2245",2020,"mai","domingo","day_pm",23,3.13549421592915,4,5,1,3.67343021892762
"2246",2020,"mai","domingo","pre_night",18,2.89037175789616,4,5,1,3.01724368028962
"2247",2020,"mai","domingo","night",26,3.25809653802148,4,5,1,3.55040571640414
"2248",2020,"mai","domingo","night_pm",47,3.85014760171006,4,5,1,4.48642119774361
"2249",2020,"mai","segunda","night_am",7,1.94591014905531,4,5,2,3.18147814804658
"2250",2020,"mai","segunda","pre_morning",6,1.79175946922805,4,5,2,2.72829519511574
"2251",2020,"mai","segunda","morning",1,0,4,5,2,2.92248005013767
"2252",2020,"mai","segunda","day_am",13,2.56494935746154,4,5,2,3.59991533641564
"2253",2020,"mai","segunda","day_pm",20,2.99573227355399,4,5,2,3.70088568941323
"2254",2020,"mai","segunda","pre_night",15,2.70805020110221,4,5,2,3.04469915077523
"2255",2020,"mai","segunda","night",17,2.83321334405622,4,5,2,3.57786118688975
"2256",2020,"mai","segunda","night_pm",32,3.46573590279973,4,5,2,4.51387666822922
"2257",2020,"mai","terça","night_am",10,2.30258509299405,4,5,3,3.20893361853219
"2258",2020,"mai","terça","morning",7,1.94591014905531,4,5,3,2.94993552062328
"2259",2020,"mai","terça","day_am",14,2.63905732961526,4,5,3,3.62737080690125
"2260",2020,"mai","terça","day_pm",28,3.3322045101752,4,5,3,3.72834115989884
"2261",2020,"mai","terça","pre_night",21,3.04452243772342,4,5,3,3.07215462126084
"2262",2020,"mai","terça","night",22,3.09104245335832,4,5,3,3.60531665737537
"2263",2020,"mai","terça","night_pm",40,3.68887945411394,4,5,3,4.54133213871483
"2264",2020,"mai","quarta","night_am",7,1.94591014905531,4,5,4,3.2363890890178
"2265",2020,"mai","quarta","pre_morning",3,1.09861228866811,4,5,4,2.78320613608696
"2266",2020,"mai","quarta","morning",14,2.63905732961526,4,5,4,2.9773909911089
"2267",2020,"mai","quarta","day_am",31,3.43398720448515,4,5,4,3.65482627738687
"2268",2020,"mai","quarta","day_pm",21,3.04452243772342,4,5,4,3.75579663038446
"2269",2020,"mai","quarta","pre_night",13,2.56494935746154,4,5,4,3.09961009174646
"2270",2020,"mai","quarta","night",26,3.25809653802148,4,5,4,3.63277212786098
"2271",2020,"mai","quarta","night_pm",30,3.40119738166216,4,5,4,4.56878760920044
"2272",2020,"mai","quinta","night_am",22,3.09104245335832,4,5,5,3.26384455950341
"2273",2020,"mai","quinta","pre_morning",9,2.19722457733622,4,5,5,2.81066160657257
"2274",2020,"mai","quinta","morning",13,2.56494935746154,4,5,5,3.00484646159451
"2275",2020,"mai","quinta","day_am",23,3.13549421592915,4,5,5,3.68228174787248
"2276",2020,"mai","quinta","day_pm",24,3.17805383034795,4,5,5,3.78325210087007
"2277",2020,"mai","quinta","pre_night",15,2.70805020110221,4,5,5,3.12706556223207
"2278",2020,"mai","quinta","night",24,3.17805383034795,4,5,5,3.66022759834659
"2279",2020,"mai","quinta","night_pm",38,3.63758615972639,4,5,5,4.59624307968605
"2280",2020,"mai","sexta","night_am",4,1.38629436111989,4,5,6,3.29130002998903
"2281",2020,"mai","sexta","pre_morning",8,2.07944154167984,4,5,6,2.83811707705818
"2282",2020,"mai","sexta","morning",22,3.09104245335832,4,5,6,3.03230193208012
"2283",2020,"mai","sexta","day_am",21,3.04452243772342,4,5,6,3.70973721835809
"2284",2020,"mai","sexta","day_pm",36,3.58351893845611,4,5,6,3.81070757135568
"2285",2020,"mai","sexta","pre_night",12,2.484906649788,4,5,6,3.15452103271768
"2286",2020,"mai","sexta","night",30,3.40119738166216,4,5,6,3.6876830688322
"2287",2020,"mai","sexta","night_pm",46,3.8286413964891,4,5,6,4.62369855017166
"2288",2020,"mai","sábado","night_am",20,2.99573227355399,4,5,7,3.31875550047464
"2289",2020,"mai","sábado","pre_morning",7,1.94591014905531,4,5,7,2.8655725475438
"2290",2020,"mai","sábado","morning",10,2.30258509299405,4,5,7,3.05975740256573
"2291",2020,"mai","sábado","day_am",20,2.99573227355399,4,5,7,3.7371926888437
"2292",2020,"mai","sábado","day_pm",19,2.94443897916644,4,5,7,3.83816304184129
"2293",2020,"mai","sábado","pre_night",20,2.99573227355399,4,5,7,3.18197650320329
"2294",2020,"mai","sábado","night",33,3.49650756146648,4,5,7,3.71513853931781
"2295",2020,"mai","sábado","night_pm",37,3.61091791264422,4,5,7,4.65115402065728
"2296",2020,"jun","domingo","night_am",18,2.89037175789616,4,6,1,3.1591178860597
"2297",2020,"jun","domingo","pre_morning",5,1.6094379124341,4,6,1,2.70593493312886
"2298",2020,"jun","domingo","morning",12,2.484906649788,4,6,1,2.90011978815079
"2299",2020,"jun","domingo","day_am",10,2.30258509299405,4,6,1,3.57755507442876
"2300",2020,"jun","domingo","day_pm",21,3.04452243772342,4,6,1,3.67852542742635
"2301",2020,"jun","domingo","pre_night",16,2.77258872223978,4,6,1,3.02233888878835
"2302",2020,"jun","domingo","night",18,2.89037175789616,4,6,1,3.55550092490287
"2303",2020,"jun","domingo","night_pm",46,3.8286413964891,4,6,1,4.49151640624234
"2304",2020,"jun","segunda","night_am",13,2.56494935746154,4,6,2,3.18657335654531
"2305",2020,"jun","segunda","pre_morning",8,2.07944154167984,4,6,2,2.73339040361447
"2306",2020,"jun","segunda","morning",14,2.63905732961526,4,6,2,2.9275752586364
"2307",2020,"jun","segunda","day_am",27,3.29583686600433,4,6,2,3.60501054491437
"2308",2020,"jun","segunda","day_pm",33,3.49650756146648,4,6,2,3.70598089791196
"2309",2020,"jun","segunda","pre_night",12,2.484906649788,4,6,2,3.04979435927396
"2310",2020,"jun","segunda","night",30,3.40119738166216,4,6,2,3.58295639538849
"2311",2020,"jun","segunda","night_pm",28,3.3322045101752,4,6,2,4.51897187672795
"2312",2020,"jun","terça","night_am",9,2.19722457733622,4,6,3,3.21402882703092
"2313",2020,"jun","terça","pre_morning",10,2.30258509299405,4,6,3,2.76084587410008
"2314",2020,"jun","terça","morning",19,2.94443897916644,4,6,3,2.95503072912202
"2315",2020,"jun","terça","day_am",44,3.78418963391826,4,6,3,3.63246601539999
"2316",2020,"jun","terça","day_pm",37,3.61091791264422,4,6,3,3.73343636839758
"2317",2020,"jun","terça","pre_night",13,2.56494935746154,4,6,3,3.07724982975958
"2318",2020,"jun","terça","night",42,3.73766961828337,4,6,3,3.6104118658741
"2319",2020,"jun","terça","night_pm",57,4.04305126783455,4,6,3,4.54642734721356
"2320",2020,"jun","quarta","night_am",8,2.07944154167984,4,6,4,3.24148429751654
"2321",2020,"jun","quarta","pre_morning",4,1.38629436111989,4,6,4,2.78830134458569
"2322",2020,"jun","quarta","morning",15,2.70805020110221,4,6,4,2.98248619960763
"2323",2020,"jun","quarta","day_am",23,3.13549421592915,4,6,4,3.6599214858856
"2324",2020,"jun","quarta","day_pm",22,3.09104245335832,4,6,4,3.76089183888319
"2325",2020,"jun","quarta","pre_night",21,3.04452243772342,4,6,4,3.10470530024519
"2326",2020,"jun","quarta","night",31,3.43398720448515,4,6,4,3.63786733635971
"2327",2020,"jun","quarta","night_pm",57,4.04305126783455,4,6,4,4.57388281769917
"2328",2020,"jun","quinta","night_am",9,2.19722457733622,4,6,5,3.26893976800215
"2329",2020,"jun","quinta","pre_morning",8,2.07944154167984,4,6,5,2.81575681507131
"2330",2020,"jun","quinta","morning",11,2.39789527279837,4,6,5,3.00994167009324
"2331",2020,"jun","quinta","day_am",21,3.04452243772342,4,6,5,3.68737695637121
"2332",2020,"jun","quinta","day_pm",34,3.52636052461616,4,6,5,3.7883473093688
"2333",2020,"jun","quinta","pre_night",11,2.39789527279837,4,6,5,3.1321607707308
"2334",2020,"jun","quinta","night",22,3.09104245335832,4,6,5,3.66532280684532
"2335",2020,"jun","quinta","night_pm",48,3.87120101090789,4,6,5,4.60133828818478
"2336",2020,"jun","sexta","night_am",11,2.39789527279837,4,6,6,3.29639523848776
"2337",2020,"jun","sexta","pre_morning",16,2.77258872223978,4,6,6,2.84321228555692
"2338",2020,"jun","sexta","morning",5,1.6094379124341,4,6,6,3.03739714057885
"2339",2020,"jun","sexta","day_am",16,2.77258872223978,4,6,6,3.71483242685682
"2340",2020,"jun","sexta","day_pm",30,3.40119738166216,4,6,6,3.81580277985441
"2341",2020,"jun","sexta","pre_night",8,2.07944154167984,4,6,6,3.15961624121641
"2342",2020,"jun","sexta","night",31,3.43398720448515,4,6,6,3.69277827733093
"2343",2020,"jun","sexta","night_pm",45,3.80666248977032,4,6,6,4.6287937586704
"2344",2020,"jun","sábado","night_am",18,2.89037175789616,4,6,7,3.32385070897337
"2345",2020,"jun","sábado","pre_morning",12,2.484906649788,4,6,7,2.87066775604253
"2346",2020,"jun","sábado","morning",7,1.94591014905531,4,6,7,3.06485261106446
"2347",2020,"jun","sábado","day_am",8,2.07944154167984,4,6,7,3.74228789734243
"2348",2020,"jun","sábado","day_pm",10,2.30258509299405,4,6,7,3.84325825034002
"2349",2020,"jun","sábado","pre_night",7,1.94591014905531,4,6,7,3.18707171170202
"2350",2020,"jun","sábado","night",18,2.89037175789616,4,6,7,3.72023374781655
"2351",2020,"jun","sábado","night_pm",41,3.71357206670431,4,6,7,4.65624922915601
"2352",2020,"jul","domingo","night_am",8,2.07944154167984,4,7,1,3.16421309455843
"2353",2020,"jul","domingo","pre_morning",11,2.39789527279837,4,7,1,2.71103014162759
"2354",2020,"jul","domingo","morning",7,1.94591014905531,4,7,1,2.90521499664953
"2355",2020,"jul","domingo","day_am",9,2.19722457733622,4,7,1,3.58265028292749
"2356",2020,"jul","domingo","day_pm",18,2.89037175789616,4,7,1,3.68362063592508
"2357",2020,"jul","domingo","pre_night",14,2.63905732961526,4,7,1,3.02743409728709
"2358",2020,"jul","domingo","night",17,2.83321334405622,4,7,1,3.56059613340161
"2359",2020,"jul","domingo","night_pm",56,4.02535169073515,4,7,1,4.49661161474107
"2360",2020,"jul","segunda","night_am",12,2.484906649788,4,7,2,3.19166856504404
"2361",2020,"jul","segunda","pre_morning",11,2.39789527279837,4,7,2,2.7384856121132
"2362",2020,"jul","segunda","morning",11,2.39789527279837,4,7,2,2.93267046713514
"2363",2020,"jul","segunda","day_am",17,2.83321334405622,4,7,2,3.61010575341311
"2364",2020,"jul","segunda","day_pm",18,2.89037175789616,4,7,2,3.7110761064107
"2365",2020,"jul","segunda","pre_night",14,2.63905732961526,4,7,2,3.0548895677727
"2366",2020,"jul","segunda","night",11,2.39789527279837,4,7,2,3.58805160388722
"2367",2020,"jul","segunda","night_pm",43,3.76120011569356,4,7,2,4.52406708522668
"2368",2020,"jul","terça","night_am",12,2.484906649788,4,7,3,3.21912403552966
"2369",2020,"jul","terça","pre_morning",4,1.38629436111989,4,7,3,2.76594108259881
"2370",2020,"jul","terça","morning",8,2.07944154167984,4,7,3,2.96012593762075
"2371",2020,"jul","terça","day_am",25,3.2188758248682,4,7,3,3.63756122389872
"2372",2020,"jul","terça","day_pm",27,3.29583686600433,4,7,3,3.73853157689631
"2373",2020,"jul","terça","pre_night",8,2.07944154167984,4,7,3,3.08234503825831
"2374",2020,"jul","terça","night",31,3.43398720448515,4,7,3,3.61550707437283
"2375",2020,"jul","terça","night_pm",51,3.93182563272433,4,7,3,4.55152255571229
"2376",2020,"jul","quarta","night_am",8,2.07944154167984,4,7,4,3.24657950601527
"2377",2020,"jul","quarta","pre_morning",7,1.94591014905531,4,7,4,2.79339655308443
"2378",2020,"jul","quarta","morning",20,2.99573227355399,4,7,4,2.98758140810636
"2379",2020,"jul","quarta","day_am",43,3.76120011569356,4,7,4,3.66501669438433
"2380",2020,"jul","quarta","day_pm",38,3.63758615972639,4,7,4,3.76598704738192
"2381",2020,"jul","quarta","pre_night",12,2.484906649788,4,7,4,3.10980050874392
"2382",2020,"jul","quarta","night",35,3.55534806148941,4,7,4,3.64296254485844
"2383",2020,"jul","quarta","night_pm",86,4.45434729625351,4,7,4,4.57897802619791
"2384",2020,"jul","quinta","night_am",24,3.17805383034795,4,7,5,3.27403497650088
"2385",2020,"jul","quinta","pre_morning",7,1.94591014905531,4,7,5,2.82085202357004
"2386",2020,"jul","quinta","morning",6,1.79175946922805,4,7,5,3.01503687859197
"2387",2020,"jul","quinta","day_am",30,3.40119738166216,4,7,5,3.69247216486994
"2388",2020,"jul","quinta","day_pm",41,3.71357206670431,4,7,5,3.79344251786753
"2389",2020,"jul","quinta","pre_night",18,2.89037175789616,4,7,5,3.13725597922953
"2390",2020,"jul","quinta","night",30,3.40119738166216,4,7,5,3.67041801534405
"2391",2020,"jul","quinta","night_pm",80,4.38202663467388,4,7,5,4.60643349668352
"2392",2020,"jul","sexta","night_am",17,2.83321334405622,4,7,6,3.30149044698649
"2393",2020,"jul","sexta","pre_morning",24,3.17805383034795,4,7,6,2.84830749405565
"2394",2020,"jul","sexta","morning",17,2.83321334405622,4,7,6,3.04249234907758
"2395",2020,"jul","sexta","day_am",29,3.36729582998647,4,7,6,3.71992763535555
"2396",2020,"jul","sexta","day_pm",26,3.25809653802148,4,7,6,3.82089798835314
"2397",2020,"jul","sexta","pre_night",27,3.29583686600433,4,7,6,3.16471144971514
"2398",2020,"jul","sexta","night",38,3.63758615972639,4,7,6,3.69787348582967
"2399",2020,"jul","sexta","night_pm",84,4.43081679884331,4,7,6,4.63388896716913
"2400",2020,"jul","sábado","night_am",17,2.83321334405622,4,7,7,3.3289459174721
"2401",2020,"jul","sábado","pre_morning",6,1.79175946922805,4,7,7,2.87576296454126
"2402",2020,"jul","sábado","morning",11,2.39789527279837,4,7,7,3.0699478195632
"2403",2020,"jul","sábado","day_am",17,2.83321334405622,4,7,7,3.74738310584117
"2404",2020,"jul","sábado","day_pm",12,2.484906649788,4,7,7,3.84835345883876
"2405",2020,"jul","sábado","pre_night",8,2.07944154167984,4,7,7,3.19216692020076
"2406",2020,"jul","sábado","night",14,2.63905732961526,4,7,7,3.72532895631528
"2407",2020,"jul","sábado","night_pm",45,3.80666248977032,4,7,7,4.66134443765474
"2408",2020,"ago","domingo","night_am",19,2.94443897916644,4,8,1,3.16930830305717
"2409",2020,"ago","domingo","pre_morning",20,2.99573227355399,4,8,1,2.71612535012632
"2410",2020,"ago","domingo","morning",12,2.484906649788,4,8,1,2.91031020514826
"2411",2020,"ago","domingo","day_am",18,2.89037175789616,4,8,1,3.58774549142623
"2412",2020,"ago","domingo","day_pm",21,3.04452243772342,4,8,1,3.68871584442382
"2413",2020,"ago","domingo","pre_night",22,3.09104245335832,4,8,1,3.03252930578582
"2414",2020,"ago","domingo","night",27,3.29583686600433,4,8,1,3.56569134190034
"2415",2020,"ago","domingo","night_pm",58,4.06044301054642,4,8,1,4.5017068232398
"2416",2020,"ago","segunda","night_am",13,2.56494935746154,4,8,2,3.19676377354278
"2417",2020,"ago","segunda","pre_morning",9,2.19722457733622,4,8,2,2.74358082061193
"2418",2020,"ago","segunda","morning",13,2.56494935746154,4,8,2,2.93776567563387
"2419",2020,"ago","segunda","day_am",15,2.70805020110221,4,8,2,3.61520096191184
"2420",2020,"ago","segunda","day_pm",30,3.40119738166216,4,8,2,3.71617131490943
"2421",2020,"ago","segunda","pre_night",7,1.94591014905531,4,8,2,3.05998477627143
"2422",2020,"ago","segunda","night",26,3.25809653802148,4,8,2,3.59314681238595
"2423",2020,"ago","segunda","night_pm",45,3.80666248977032,4,8,2,4.52916229372541
"2424",2020,"ago","terça","night_am",10,2.30258509299405,4,8,3,3.22421924402839
"2425",2020,"ago","terça","pre_morning",9,2.19722457733622,4,8,3,2.77103629109755
"2426",2020,"ago","terça","morning",6,1.79175946922805,4,8,3,2.96522114611948
"2427",2020,"ago","terça","day_am",22,3.09104245335832,4,8,3,3.64265643239745
"2428",2020,"ago","terça","day_pm",31,3.43398720448515,4,8,3,3.74362678539504
"2429",2020,"ago","terça","pre_night",18,2.89037175789616,4,8,3,3.08744024675704
"2430",2020,"ago","terça","night",26,3.25809653802148,4,8,3,3.62060228287156
"2431",2020,"ago","terça","night_pm",44,3.78418963391826,4,8,3,4.55661776421103
"2432",2020,"ago","quarta","night_am",19,2.94443897916644,4,8,4,3.251674714514
"2433",2020,"ago","quarta","pre_morning",14,2.63905732961526,4,8,4,2.79849176158316
"2434",2020,"ago","quarta","morning",13,2.56494935746154,4,8,4,2.99267661660509
"2435",2020,"ago","quarta","day_am",23,3.13549421592915,4,8,4,3.67011190288306
"2436",2020,"ago","quarta","day_pm",24,3.17805383034795,4,8,4,3.77108225588065
"2437",2020,"ago","quarta","pre_night",16,2.77258872223978,4,8,4,3.11489571724265
"2438",2020,"ago","quarta","night",27,3.29583686600433,4,8,4,3.64805775335717
"2439",2020,"ago","quarta","night_pm",58,4.06044301054642,4,8,4,4.58407323469664
"2440",2020,"ago","quinta","night_am",8,2.07944154167984,4,8,5,3.27913018499961
"2441",2020,"ago","quinta","pre_morning",4,1.38629436111989,4,8,5,2.82594723206877
"2442",2020,"ago","quinta","morning",16,2.77258872223978,4,8,5,3.02013208709071
"2443",2020,"ago","quinta","day_am",35,3.55534806148941,4,8,5,3.69756737336867
"2444",2020,"ago","quinta","day_pm",38,3.63758615972639,4,8,5,3.79853772636626
"2445",2020,"ago","quinta","pre_night",14,2.63905732961526,4,8,5,3.14235118772826
"2446",2020,"ago","quinta","night",34,3.52636052461616,4,8,5,3.67551322384279
"2447",2020,"ago","quinta","night_pm",53,3.97029191355212,4,8,5,4.61152870518225
"2448",2020,"ago","sexta","night_am",18,2.89037175789616,4,8,6,3.30658565548522
"2449",2020,"ago","sexta","pre_morning",12,2.484906649788,4,8,6,2.85340270255438
"2450",2020,"ago","sexta","morning",15,2.70805020110221,4,8,6,3.04758755757632
"2451",2020,"ago","sexta","day_am",29,3.36729582998647,4,8,6,3.72502284385429
"2452",2020,"ago","sexta","day_pm",21,3.04452243772342,4,8,6,3.82599319685188
"2453",2020,"ago","sexta","pre_night",21,3.04452243772342,4,8,6,3.16980665821388
"2454",2020,"ago","sexta","night",21,3.04452243772342,4,8,6,3.7029686943284
"2455",2020,"ago","sexta","night_pm",80,4.38202663467388,4,8,6,4.63898417566786
"2456",2020,"ago","sábado","night_am",24,3.17805383034795,4,8,7,3.33404112597084
"2457",2020,"ago","sábado","pre_morning",10,2.30258509299405,4,8,7,2.88085817303999
"2458",2020,"ago","sábado","morning",12,2.484906649788,4,8,7,3.07504302806193
"2459",2020,"ago","sábado","day_am",12,2.484906649788,4,8,7,3.7524783143399
"2460",2020,"ago","sábado","day_pm",17,2.83321334405622,4,8,7,3.85344866733749
"2461",2020,"ago","sábado","pre_night",10,2.30258509299405,4,8,7,3.19726212869949
"2462",2020,"ago","sábado","night",39,3.66356164612965,4,8,7,3.73042416481401
"2463",2020,"ago","sábado","night_pm",55,4.00733318523247,4,8,7,4.66643964615347
"2464",2020,"set","domingo","night_am",19,2.94443897916644,4,9,1,3.1744035115559
"2465",2020,"set","domingo","pre_morning",17,2.83321334405622,4,9,1,2.72122055862506
"2466",2020,"set","domingo","morning",4,1.38629436111989,4,9,1,2.91540541364699
"2467",2020,"set","domingo","day_am",7,1.94591014905531,4,9,1,3.59284069992496
"2468",2020,"set","domingo","day_pm",21,3.04452243772342,4,9,1,3.69381105292255
"2469",2020,"set","domingo","pre_night",14,2.63905732961526,4,9,1,3.03762451428455
"2470",2020,"set","domingo","night",20,2.99573227355399,4,9,1,3.57078655039907
"2471",2020,"set","domingo","night_pm",57,4.04305126783455,4,9,1,4.50680203173854
"2472",2020,"set","segunda","night_am",11,2.39789527279837,4,9,2,3.20185898204151
"2473",2020,"set","segunda","pre_morning",10,2.30258509299405,4,9,2,2.74867602911067
"2474",2020,"set","segunda","morning",4,1.38629436111989,4,9,2,2.9428608841326
"2475",2020,"set","segunda","day_am",15,2.70805020110221,4,9,2,3.62029617041057
"2476",2020,"set","segunda","day_pm",17,2.83321334405622,4,9,2,3.72126652340816
"2477",2020,"set","segunda","pre_night",12,2.484906649788,4,9,2,3.06507998477016
"2478",2020,"set","segunda","night",19,2.94443897916644,4,9,2,3.59824202088468
"2479",2020,"set","segunda","night_pm",35,3.55534806148941,4,9,2,4.53425750222415
"2480",2020,"set","terça","night_am",14,2.63905732961526,4,9,3,3.22931445252712
"2481",2020,"set","terça","pre_morning",7,1.94591014905531,4,9,3,2.77613149959628
"2482",2020,"set","terça","morning",9,2.19722457733622,4,9,3,2.97031635461821
"2483",2020,"set","terça","day_am",30,3.40119738166216,4,9,3,3.64775164089618
"2484",2020,"set","terça","day_pm",40,3.68887945411394,4,9,3,3.74872199389377
"2485",2020,"set","terça","pre_night",9,2.19722457733622,4,9,3,3.09253545525577
"2486",2020,"set","terça","night",37,3.61091791264422,4,9,3,3.6256974913703
"2487",2020,"set","terça","night_pm",87,4.46590811865458,4,9,3,4.56171297270976
"2488",2020,"set","quarta","night_am",16,2.77258872223978,4,9,4,3.25676992301273
"2489",2020,"set","quarta","pre_morning",13,2.56494935746154,4,9,4,2.80358697008189
"2490",2020,"set","quarta","morning",22,3.09104245335832,4,9,4,2.99777182510383
"2491",2020,"set","quarta","day_am",39,3.66356164612965,4,9,4,3.6752071113818
"2492",2020,"set","quarta","day_pm",36,3.58351893845611,4,9,4,3.77617746437939
"2493",2020,"set","quarta","pre_night",10,2.30258509299405,4,9,4,3.11999092574139
"2494",2020,"set","quarta","night",51,3.93182563272433,4,9,4,3.65315296185591
"2495",2020,"set","quarta","night_pm",76,4.33073334028633,4,9,4,4.58916844319537
"2496",2020,"set","quinta","night_am",10,2.30258509299405,4,9,5,3.28422539349834
"2497",2020,"set","quinta","pre_morning",12,2.484906649788,4,9,5,2.8310424405675
"2498",2020,"set","quinta","morning",24,3.17805383034795,4,9,5,3.02522729558944
"2499",2020,"set","quinta","day_am",33,3.49650756146648,4,9,5,3.70266258186741
"2500",2020,"set","quinta","day_pm",26,3.25809653802148,4,9,5,3.803632934865
"2501",2020,"set","quinta","pre_night",8,2.07944154167984,4,9,5,3.147446396227
"2502",2020,"set","quinta","night",30,3.40119738166216,4,9,5,3.68060843234152
"2503",2020,"set","quinta","night_pm",66,4.18965474202643,4,9,5,4.61662391368098
"2504",2020,"set","sexta","night_am",15,2.70805020110221,4,9,6,3.31168086398396
"2505",2020,"set","sexta","pre_morning",7,1.94591014905531,4,9,6,2.85849791105311
"2506",2020,"set","sexta","morning",11,2.39789527279837,4,9,6,3.05268276607505
"2507",2020,"set","sexta","day_am",22,3.09104245335832,4,9,6,3.73011805235302
"2508",2020,"set","sexta","day_pm",27,3.29583686600433,4,9,6,3.83108840535061
